instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,daylight_hours
12937,2012-06-28,Fall,1,6,5,0,4,1,Clear,0.62,0.6212,0.57,0.0896,8,39,47,14.862222222222222
12938,2012-06-28,Fall,1,6,6,0,4,1,Clear,0.62,0.6212,0.57,0.0896,8,185,193,14.862222222222222
12939,2012-06-28,Fall,1,6,7,0,4,1,Clear,0.62,0.6061,0.61,0.1045,24,484,508,14.862222222222222
12940,2012-06-28,Fall,1,6,8,0,4,1,Clear,0.66,0.6212,0.5,0.1343,40,577,617,14.862222222222222
12941,2012-06-28,Fall,1,6,9,0,4,1,Clear,0.7,0.6515,0.54,0.1642,33,318,351,14.862222222222222
12942,2012-06-28,Fall,1,6,10,0,4,1,Clear,0.74,0.6667,0.48,0.194,40,144,184,14.862222222222222
12943,2012-06-28,Fall,1,6,11,0,4,1,Clear,0.8,0.697,0.31,0.194,41,170,211,14.862222222222222
12944,2012-06-28,Fall,1,6,12,0,4,1,Clear,0.84,0.7121,0.26,0.2836,49,227,276,14.862222222222222
12945,2012-06-28,Fall,1,6,13,0,4,1,Clear,0.86,0.7424,0.26,0.2239,31,205,236,14.862222222222222
12946,2012-06-28,Fall,1,6,14,0,4,1,Clear,0.86,0.7273,0.25,0.3284,66,188,254,14.862222222222222
12947,2012-06-28,Fall,1,6,15,0,4,1,Clear,0.86,0.7273,0.25,0.3284,24,195,219,14.862222222222222
12948,2012-06-28,Fall,1,6,16,0,4,1,Clear,0.88,0.7424,0.23,0.194,56,331,387,14.862222222222222
12949,2012-06-28,Fall,1,6,17,0,4,1,Clear,0.88,0.7424,0.22,0.194,71,634,705,14.862222222222222
12950,2012-06-28,Fall,1,6,18,0,4,1,Clear,0.86,0.7273,0.25,0.2239,100,597,697,14.862222222222222
12951,2012-06-28,Fall,1,6,19,0,4,1,Clear,0.84,0.7273,0.3,0.2985,79,492,571,14.862222222222222
12952,2012-06-28,Fall,1,6,20,0,4,1,Clear,0.82,0.7273,0.34,0.194,71,399,470,14.862222222222222
12953,2012-06-28,Fall,1,6,21,0,4,1,Clear,0.76,0.697,0.55,0.194,89,309,398,14.862222222222222
12954,2012-06-28,Fall,1,6,22,0,4,1,Clear,0.76,0.697,0.52,0.1642,50,224,274,14.862222222222222
12955,2012-06-28,Fall,1,6,23,0,4,1,Clear,0.74,0.6667,0.48,0.1343,26,145,171,14.862222222222222
12956,2012-06-29,Fall,1,6,0,0,5,1,Clear,0.74,0.6667,0.48,0.1343,24,90,114,14.854722222222222
12957,2012-06-29,Fall,1,6,1,0,5,1,Clear,0.74,0.6667,0.51,0.1642,9,33,42,14.854722222222222
12958,2012-06-29,Fall,1,6,2,0,5,1,Clear,0.72,0.6667,0.58,0.194,3,15,18,14.854722222222222
12959,2012-06-29,Fall,1,6,3,0,5,1,Clear,0.72,0.6667,0.58,0.194,3,5,8,14.854722222222222
12960,2012-06-29,Fall,1,6,4,0,5,1,Clear,0.7,0.6515,0.65,0.1642,1,9,10,14.854722222222222
12961,2012-06-29,Fall,1,6,5,0,5,1,Clear,0.7,0.6515,0.61,0.1045,6,39,45,14.854722222222222
12962,2012-06-29,Fall,1,6,6,0,5,1,Mist,0.7,0.6515,0.61,0.1642,15,148,163,14.854722222222222
12963,2012-06-29,Fall,1,6,7,0,5,1,Clear,0.7,0.6515,0.61,0.1045,19,361,380,14.854722222222222
12964,2012-06-29,Fall,1,6,8,0,5,1,Mist,0.74,0.6818,0.55,0.1045,48,576,624,14.854722222222222
12965,2012-06-29,Fall,1,6,9,0,5,1,Clear,0.76,0.697,0.55,0.1642,39,261,300,14.854722222222222
12966,2012-06-29,Fall,1,6,10,0,5,1,Clear,0.9,0.8333,0.39,0.2985,32,139,171,14.854722222222222
12967,2012-06-29,Fall,1,6,11,0,5,1,Mist,0.9,0.8485,0.42,0.2836,51,137,188,14.854722222222222
12968,2012-06-29,Fall,1,6,12,0,5,1,Mist,0.92,0.8788,0.4,0.2537,53,173,226,14.854722222222222
12969,2012-06-29,Fall,1,6,13,0,5,1,Clear,0.94,0.8788,0.38,0.194,45,194,239,14.854722222222222
12970,2012-06-29,Fall,1,6,14,0,5,1,Clear,0.96,0.9091,0.36,0.2239,49,184,233,14.854722222222222
12971,2012-06-29,Fall,1,6,15,0,5,1,Clear,0.96,0.9091,0.36,0.0,47,183,230,14.854722222222222
12972,2012-06-29,Fall,1,6,16,0,5,1,Clear,0.96,0.9091,0.36,0.0,59,292,351,14.854722222222222
12973,2012-06-29,Fall,1,6,17,0,5,1,Clear,0.98,0.9242,0.34,0.194,82,457,539,14.854722222222222
12974,2012-06-29,Fall,1,6,18,0,5,1,Clear,0.96,0.8636,0.31,0.0,50,414,464,14.854722222222222
12975,2012-06-29,Fall,1,6,19,0,5,1,Clear,0.9,0.8788,0.47,0.194,60,303,363,14.854722222222222
12976,2012-06-29,Fall,1,6,20,0,5,1,Clear,0.92,0.8939,0.42,0.2537,53,255,308,14.854722222222222
12977,2012-06-29,Fall,1,6,21,0,5,1,Mist,0.86,0.8333,0.53,0.194,41,195,236,14.854722222222222
12978,2012-06-29,Fall,1,6,22,0,5,1,Light Snow,0.82,0.8333,0.63,0.194,34,129,163,14.854722222222222
12979,2012-06-29,Fall,1,6,23,0,5,1,Light Snow,0.82,0.8333,0.63,0.194,6,42,48,14.854722222222222
12980,2012-06-30,Fall,1,6,0,0,6,0,Light Snow,0.64,0.5758,0.89,0.1642,4,65,69,14.846666666666666
12981,2012-06-30,Fall,1,6,1,0,6,0,Light Snow,0.64,0.5758,0.89,0.2239,3,55,58,14.846666666666666
12982,2012-06-30,Fall,1,6,2,0,6,0,Mist,0.64,0.5758,0.89,0.0,7,54,61,14.846666666666666
12983,2012-06-30,Fall,1,6,3,0,6,0,Mist,0.64,0.5758,0.89,0.0,3,20,23,14.846666666666666
12984,2012-06-30,Fall,1,6,4,0,6,0,Mist,0.62,0.5455,0.94,0.0,3,15,18,14.846666666666666
12985,2012-06-30,Fall,1,6,5,0,6,0,Clear,0.64,0.5758,0.89,0.1642,3,7,10,14.846666666666666
12986,2012-06-30,Fall,1,6,6,0,6,0,Clear,0.64,0.5758,0.89,0.1642,6,36,42,14.846666666666666
12987,2012-06-30,Fall,1,6,7,0,6,0,Clear,0.64,0.5758,0.89,0.1642,10,82,92,14.846666666666666
12988,2012-06-30,Fall,1,6,8,0,6,0,Clear,0.64,0.5758,0.89,0.1642,26,168,194,14.846666666666666
12989,2012-06-30,Fall,1,6,9,0,6,0,Clear,0.64,0.5758,0.89,0.1642,41,234,275,14.846666666666666
12990,2012-06-30,Fall,1,6,10,0,6,0,Clear,0.88,0.7727,0.3,0.2537,96,308,404,14.846666666666666
12991,2012-06-30,Fall,1,6,11,0,6,0,Clear,0.88,0.7727,0.3,0.2537,102,350,452,14.846666666666666
12992,2012-06-30,Fall,1,6,12,0,6,0,Clear,0.88,0.7727,0.3,0.2537,143,328,471,14.846666666666666
12993,2012-06-30,Fall,1,6,13,0,6,0,Clear,0.88,0.7727,0.3,0.2537,105,323,428,14.846666666666666
12994,2012-06-30,Fall,1,6,14,0,6,0,Clear,0.88,0.7727,0.3,0.2537,114,295,409,14.846666666666666
12995,2012-06-30,Fall,1,6,15,0,6,0,Clear,0.88,0.7727,0.3,0.2537,117,287,404,14.846666666666666
12996,2012-06-30,Fall,1,6,16,0,6,0,Clear,0.9,0.7879,0.29,0.1642,109,264,373,14.846666666666666
12997,2012-06-30,Fall,1,6,17,0,6,0,Clear,0.88,0.7727,0.32,0.1343,131,231,362,14.846666666666666
12998,2012-06-30,Fall,1,6,18,0,6,0,Clear,0.88,0.7879,0.35,0.0,91,248,339,14.846666666666666
12999,2012-06-30,Fall,1,6,19,0,6,0,Clear,0.84,0.7576,0.44,0.2537,134,240,374,14.846666666666666
13000,2012-06-30,Fall,1,6,20,0,6,0,Clear,0.82,0.7727,0.52,0.1642,88,204,292,14.846666666666666
13001,2012-06-30,Fall,1,6,21,0,6,0,Clear,0.82,0.7727,0.52,0.1642,48,165,213,14.846666666666666
13002,2012-06-30,Fall,1,6,22,0,6,0,Clear,0.78,0.7424,0.62,0.1642,38,134,172,14.846666666666666
13003,2012-06-30,Fall,1,6,23,0,6,0,Clear,0.78,0.7424,0.62,0.0896,33,119,152,14.846666666666666
13004,2012-07-01,Fall,1,7,0,0,0,0,Clear,0.76,0.7273,0.66,0.0,27,122,149,14.8375
13005,2012-07-01,Fall,1,7,1,0,0,0,Clear,0.74,0.697,0.7,0.1343,12,81,93,14.8375
13006,2012-07-01,Fall,1,7,2,0,0,0,Clear,0.72,0.697,0.74,0.0896,21,69,90,14.8375
13007,2012-07-01,Fall,1,7,3,0,0,0,Clear,0.72,0.7121,0.84,0.1343,6,27,33,14.8375
13008,2012-07-01,Fall,1,7,4,0,0,0,Clear,0.7,0.6667,0.79,0.194,0,4,4,14.8375
13009,2012-07-01,Fall,1,7,5,0,0,0,Clear,0.68,0.6364,0.79,0.1045,3,7,10,14.8375
13010,2012-07-01,Fall,1,7,6,0,0,0,Clear,0.7,0.6667,0.79,0.0896,8,19,27,14.8375
13011,2012-07-01,Fall,1,7,7,0,0,0,Clear,0.74,0.697,0.7,0.0,13,37,50,14.8375
13012,2012-07-01,Fall,1,7,8,0,0,0,Clear,0.78,0.7424,0.62,0.1045,36,106,142,14.8375
13013,2012-07-01,Fall,1,7,9,0,0,0,Clear,0.82,0.7879,0.56,0.0,51,168,219,14.8375
13014,2012-07-01,Fall,1,7,10,0,0,0,Clear,0.86,0.7879,0.44,0.2985,98,268,366,14.8375
13015,2012-07-01,Fall,1,7,11,0,0,0,Clear,0.88,0.803,0.39,0.2239,121,256,377,14.8375
13016,2012-07-01,Fall,1,7,12,0,0,0,Clear,0.9,0.8182,0.37,0.2239,114,319,433,14.8375
13017,2012-07-01,Fall,1,7,13,0,0,0,Clear,0.92,0.8333,0.33,0.2537,111,309,420,14.8375
13018,2012-07-01,Fall,1,7,14,0,0,0,Clear,0.92,0.8333,0.33,0.2537,98,346,444,14.8375
13019,2012-07-01,Fall,1,7,15,0,0,0,Clear,0.9,0.8182,0.37,0.2836,101,244,345,14.8375
13020,2012-07-01,Fall,1,7,16,0,0,0,Clear,0.92,0.8333,0.33,0.2985,85,228,313,14.8375
13021,2012-07-01,Fall,1,7,17,0,0,0,Clear,0.92,0.803,0.26,0.2985,90,323,413,14.8375
13022,2012-07-01,Fall,1,7,18,0,0,0,Clear,0.88,0.7727,0.32,0.3582,95,275,370,14.8375
13023,2012-07-01,Fall,1,7,19,0,0,0,Clear,0.84,0.7424,0.39,0.1343,103,279,382,14.8375
13024,2012-07-01,Fall,1,7,20,0,0,0,Clear,0.84,0.7424,0.39,0.1343,88,244,332,14.8375
13025,2012-07-01,Fall,1,7,21,0,0,0,Clear,0.84,0.7424,0.39,0.1343,77,181,258,14.8375
13026,2012-07-01,Fall,1,7,22,0,0,0,Clear,0.82,0.7424,0.43,0.1343,41,110,151,14.8375
13027,2012-07-01,Fall,1,7,23,0,0,0,Light Snow,0.78,0.7121,0.52,0.1642,22,88,110,14.8375
13028,2012-07-02,Fall,1,7,0,0,1,1,Mist,0.76,0.7121,0.58,0.2239,12,31,43,14.827222222222222
13029,2012-07-02,Fall,1,7,1,0,1,1,Mist,0.76,0.7121,0.58,0.194,3,14,17,14.827222222222222
13030,2012-07-02,Fall,1,7,2,0,1,1,Mist,0.74,0.6667,0.51,0.2537,1,14,15,14.827222222222222
13031,2012-07-02,Fall,1,7,3,0,1,1,Mist,0.72,0.6667,0.54,0.4179,0,5,5,14.827222222222222
13032,2012-07-02,Fall,1,7,4,0,1,1,Mist,0.72,0.6667,0.54,0.2985,2,10,12,14.827222222222222
13033,2012-07-02,Fall,1,7,5,0,1,1,Mist,0.72,0.6667,0.51,0.0,3,37,40,14.827222222222222
13034,2012-07-02,Fall,1,7,6,0,1,1,Clear,0.7,0.6515,0.58,0.1045,4,132,136,14.827222222222222
13035,2012-07-02,Fall,1,7,7,0,1,1,Clear,0.74,0.6667,0.51,0.1045,8,390,398,14.827222222222222
13036,2012-07-02,Fall,1,7,8,0,1,1,Clear,0.76,0.697,0.52,0.194,20,548,568,14.827222222222222
13037,2012-07-02,Fall,1,7,9,0,1,1,Clear,0.78,0.697,0.46,0.2537,56,239,295,14.827222222222222
13038,2012-07-02,Fall,1,7,10,0,1,1,Clear,0.8,0.7273,0.43,0.2537,70,104,174,14.827222222222222
13039,2012-07-02,Fall,1,7,11,0,1,1,Clear,0.84,0.7273,0.28,0.2985,67,134,201,14.827222222222222
13040,2012-07-02,Fall,1,7,12,0,1,1,Clear,0.84,0.7273,0.32,0.194,74,183,257,14.827222222222222
13041,2012-07-02,Fall,1,7,13,0,1,1,Clear,0.86,0.7576,0.34,0.2239,74,162,236,14.827222222222222
13042,2012-07-02,Fall,1,7,14,0,1,1,Clear,0.86,0.7576,0.34,0.2239,79,151,230,14.827222222222222
13043,2012-07-02,Fall,1,7,15,0,1,1,Clear,0.84,0.7424,0.36,0.194,59,175,234,14.827222222222222
13044,2012-07-02,Fall,1,7,16,0,1,1,Clear,0.84,0.7424,0.36,0.2836,61,304,365,14.827222222222222
13045,2012-07-02,Fall,1,7,17,0,1,1,Clear,0.84,0.7273,0.32,0.1343,82,665,747,14.827222222222222
13046,2012-07-02,Fall,1,7,18,0,1,1,Clear,0.84,0.7273,0.32,0.1642,72,658,730,14.827222222222222
13047,2012-07-02,Fall,1,7,19,0,1,1,Clear,0.78,0.697,0.43,0.1343,71,510,581,14.827222222222222
13048,2012-07-02,Fall,1,7,20,0,1,1,Clear,0.78,0.697,0.43,0.1343,38,357,395,14.827222222222222
13049,2012-07-02,Fall,1,7,21,0,1,1,Clear,0.76,0.6818,0.45,0.1343,17,241,258,14.827222222222222
13050,2012-07-02,Fall,1,7,22,0,1,1,Clear,0.74,0.6667,0.51,0.1642,19,169,188,14.827222222222222
13051,2012-07-02,Fall,1,7,23,0,1,1,Clear,0.74,0.6667,0.51,0.1045,12,90,102,14.827222222222222
13052,2012-07-03,Fall,1,7,0,0,2,1,Clear,0.72,0.6667,0.54,0.0,9,44,53,14.81638888888889
13053,2012-07-03,Fall,1,7,1,0,2,1,Clear,0.72,0.6667,0.58,0.0,5,9,14,14.81638888888889
13054,2012-07-03,Fall,1,7,2,0,2,1,Clear,0.72,0.6667,0.58,0.0,2,8,10,14.81638888888889
13055,2012-07-03,Fall,1,7,3,0,2,1,Clear,0.7,0.6515,0.65,0.1343,0,2,2,14.81638888888889
13056,2012-07-03,Fall,1,7,4,0,2,1,Clear,0.68,0.6364,0.65,0.1045,0,6,6,14.81638888888889
13057,2012-07-03,Fall,1,7,5,0,2,1,Clear,0.7,0.6515,0.61,0.0,2,33,35,14.81638888888889
13058,2012-07-03,Fall,1,7,6,0,2,1,Clear,0.7,0.6515,0.65,0.1343,5,149,154,14.81638888888889
13059,2012-07-03,Fall,1,7,7,0,2,1,Clear,0.74,0.6818,0.58,0.0,21,462,483,14.81638888888889
13060,2012-07-03,Fall,1,7,8,0,2,1,Clear,0.74,0.6818,0.62,0.0896,42,604,646,14.81638888888889
13061,2012-07-03,Fall,1,7,9,0,2,1,Clear,0.8,0.7424,0.49,0.1642,46,226,272,14.81638888888889
13062,2012-07-03,Fall,1,7,10,0,2,1,Clear,0.82,0.7424,0.43,0.2239,56,153,209,14.81638888888889
13063,2012-07-03,Fall,1,7,11,0,2,1,Clear,0.86,0.7576,0.34,0.194,66,151,217,14.81638888888889
13064,2012-07-03,Fall,1,7,12,0,2,1,Clear,0.88,0.7576,0.28,0.194,74,198,272,14.81638888888889
13065,2012-07-03,Fall,1,7,13,0,2,1,Clear,0.9,0.7727,0.25,0.1343,80,203,283,14.81638888888889
13066,2012-07-03,Fall,1,7,14,0,2,1,Clear,0.9,0.7727,0.25,0.194,69,241,310,14.81638888888889
13067,2012-07-03,Fall,1,7,15,0,2,1,Mist,0.9,0.7727,0.24,0.0,71,330,401,14.81638888888889
13068,2012-07-03,Fall,1,7,16,0,2,1,Mist,0.9,0.7727,0.24,0.194,90,437,527,14.81638888888889
13069,2012-07-03,Fall,1,7,17,0,2,1,Mist,0.86,0.7424,0.3,0.1642,102,620,722,14.81638888888889
13070,2012-07-03,Fall,1,7,18,0,2,1,Mist,0.86,0.7424,0.3,0.0,85,542,627,14.81638888888889
13071,2012-07-03,Fall,1,7,19,0,2,1,Mist,0.84,0.7424,0.36,0.1343,66,431,497,14.81638888888889
13072,2012-07-03,Fall,1,7,20,0,2,1,Light Snow,0.76,0.697,0.55,0.4925,80,296,376,14.81638888888889
13073,2012-07-03,Fall,1,7,21,0,2,1,Mist,0.7,0.6515,0.7,0.2836,36,160,196,14.81638888888889
13074,2012-07-03,Fall,1,7,22,0,2,1,Clear,0.68,0.6364,0.79,0.194,26,151,177,14.81638888888889
13075,2012-07-03,Fall,1,7,23,0,2,1,Clear,0.66,0.6061,0.83,0.0,19,152,171,14.81638888888889
13076,2012-07-04,Fall,1,7,0,1,3,0,Clear,0.68,0.6364,0.79,0.0896,19,140,159,14.804444444444444
13077,2012-07-04,Fall,1,7,1,1,3,0,Clear,0.68,0.6364,0.74,0.0,27,96,123,14.804444444444444
13078,2012-07-04,Fall,1,7,2,1,3,0,Clear,0.66,0.6061,0.83,0.1343,27,66,93,14.804444444444444
13079,2012-07-04,Fall,1,7,3,1,3,0,Clear,0.68,0.6364,0.74,0.194,9,23,32,14.804444444444444
13080,2012-07-04,Fall,1,7,4,1,3,0,Clear,0.68,0.6364,0.69,0.2537,5,11,16,14.804444444444444
13081,2012-07-04,Fall,1,7,5,1,3,0,Clear,0.66,0.6212,0.69,0.0,5,14,19,14.804444444444444
13082,2012-07-04,Fall,1,7,6,1,3,0,Clear,0.66,0.6212,0.69,0.0,9,23,32,14.804444444444444
13083,2012-07-04,Fall,1,7,7,1,3,0,Clear,0.68,0.6364,0.65,0.0,10,62,72,14.804444444444444
13084,2012-07-04,Fall,1,7,8,1,3,0,Clear,0.7,0.6515,0.61,0.1045,43,110,153,14.804444444444444
13085,2012-07-04,Fall,1,7,9,1,3,0,Clear,0.76,0.697,0.52,0.0,90,203,293,14.804444444444444
13086,2012-07-04,Fall,1,7,10,1,3,0,Clear,0.8,0.7273,0.46,0.0,143,304,447,14.804444444444444
13087,2012-07-04,Fall,1,7,11,1,3,0,Clear,0.82,0.7576,0.46,0.1343,164,321,485,14.804444444444444
13088,2012-07-04,Fall,1,7,12,1,3,0,Clear,0.86,0.7879,0.41,0.2239,164,330,494,14.804444444444444
13089,2012-07-04,Fall,1,7,13,1,3,0,Clear,0.9,0.8182,0.35,0.0,177,322,499,14.804444444444444
13090,2012-07-04,Fall,1,7,14,1,3,0,Clear,0.9,0.8182,0.37,0.1642,190,357,547,14.804444444444444
13091,2012-07-04,Fall,1,7,15,1,3,0,Clear,0.92,0.8485,0.35,0.2985,155,299,454,14.804444444444444
13092,2012-07-04,Fall,1,7,16,1,3,0,Clear,0.92,0.8485,0.35,0.2537,163,226,389,14.804444444444444
13093,2012-07-04,Fall,1,7,17,1,3,0,Clear,0.92,0.8485,0.35,0.2985,161,253,414,14.804444444444444
13094,2012-07-04,Fall,1,7,18,1,3,0,Clear,0.9,0.8485,0.42,0.194,159,271,430,14.804444444444444
13095,2012-07-04,Fall,1,7,19,1,3,0,Clear,0.86,0.803,0.47,0.2239,177,255,432,14.804444444444444
13096,2012-07-04,Fall,1,7,20,1,3,0,Clear,0.86,0.803,0.47,0.2239,237,314,551,14.804444444444444
13097,2012-07-04,Fall,1,7,21,1,3,0,Clear,0.84,0.803,0.53,0.1343,222,362,584,14.804444444444444
13098,2012-07-04,Fall,1,7,22,1,3,0,Clear,0.82,0.7879,0.56,0.2239,175,327,502,14.804444444444444
13099,2012-07-04,Fall,1,7,23,1,3,0,Mist,0.78,0.697,0.43,0.0896,31,152,183,14.804444444444444
13100,2012-07-05,Fall,1,7,0,0,4,1,Clear,0.74,0.6667,0.51,0.1045,17,71,88,14.791666666666666
13101,2012-07-05,Fall,1,7,1,0,4,1,Clear,0.74,0.6667,0.51,0.2836,6,24,30,14.791666666666666
13102,2012-07-05,Fall,1,7,2,0,4,1,Clear,0.74,0.6667,0.51,0.0,4,14,18,14.791666666666666
13103,2012-07-05,Fall,1,7,3,0,4,1,Clear,0.72,0.6667,0.54,0.194,2,5,7,14.791666666666666
13104,2012-07-05,Fall,1,7,4,0,4,1,Clear,0.72,0.6667,0.58,0.0,0,7,7,14.791666666666666
13105,2012-07-05,Fall,1,7,5,0,4,1,Clear,0.72,0.6818,0.62,0.0,1,28,29,14.791666666666666
13106,2012-07-05,Fall,1,7,6,0,4,1,Clear,0.72,0.6667,0.58,0.0,3,130,133,14.791666666666666
13107,2012-07-05,Fall,1,7,7,0,4,1,Clear,0.76,0.697,0.55,0.0,27,316,343,14.791666666666666
13108,2012-07-05,Fall,1,7,8,0,4,1,Clear,0.8,0.7424,0.49,0.1343,36,514,550,14.791666666666666
13109,2012-07-05,Fall,1,7,9,0,4,1,Clear,0.84,0.7879,0.49,0.2985,47,246,293,14.791666666666666
13110,2012-07-05,Fall,1,7,10,0,4,1,Clear,0.86,0.7879,0.44,0.3582,69,117,186,14.791666666666666
13111,2012-07-05,Fall,1,7,11,0,4,1,Clear,0.9,0.8182,0.35,0.2985,107,137,244,14.791666666666666
13112,2012-07-05,Fall,1,7,12,0,4,1,Clear,0.9,0.8182,0.35,0.3582,88,188,276,14.791666666666666
13113,2012-07-05,Fall,1,7,13,0,4,1,Clear,0.92,0.8333,0.33,0.2239,129,181,310,14.791666666666666
13114,2012-07-05,Fall,1,7,14,0,4,1,Clear,0.92,0.8333,0.33,0.3284,87,154,241,14.791666666666666
13115,2012-07-05,Fall,1,7,15,0,4,1,Clear,0.92,0.8333,0.33,0.3582,71,183,254,14.791666666666666
13116,2012-07-05,Fall,1,7,16,0,4,1,Clear,0.92,0.8333,0.33,0.2537,109,324,433,14.791666666666666
13117,2012-07-05,Fall,1,7,17,0,4,1,Clear,0.92,0.8485,0.35,0.1642,114,575,689,14.791666666666666
13118,2012-07-05,Fall,1,7,18,0,4,1,Mist,0.9,0.8333,0.39,0.3284,96,511,607,14.791666666666666
13119,2012-07-05,Fall,1,7,19,0,4,1,Mist,0.88,0.803,0.39,0.2537,128,375,503,14.791666666666666
13120,2012-07-05,Fall,1,7,20,0,4,1,Mist,0.86,0.7879,0.41,0.2239,78,243,321,14.791666666666666
13121,2012-07-05,Fall,1,7,21,0,4,1,Clear,0.84,0.7727,0.47,0.194,91,232,323,14.791666666666666
13122,2012-07-05,Fall,1,7,22,0,4,1,Clear,0.82,0.803,0.59,0.1343,63,162,225,14.791666666666666
13123,2012-07-05,Fall,1,7,23,0,4,1,Clear,0.8,0.7576,0.55,0.1642,32,99,131,14.791666666666666
13124,2012-07-06,Fall,1,7,0,0,5,1,Clear,0.78,0.7424,0.62,0.1343,39,63,102,14.778055555555556
13125,2012-07-06,Fall,1,7,1,0,5,1,Clear,0.78,0.7273,0.55,0.2239,7,22,29,14.778055555555556
13126,2012-07-06,Fall,1,7,2,0,5,1,Clear,0.76,0.7121,0.62,0.1343,4,13,17,14.778055555555556
13127,2012-07-06,Fall,1,7,3,0,5,1,Mist,0.74,0.697,0.7,0.194,1,6,7,14.778055555555556
13128,2012-07-06,Fall,1,7,4,0,5,1,Clear,0.74,0.697,0.66,0.2239,2,4,6,14.778055555555556
13129,2012-07-06,Fall,1,7,5,0,5,1,Clear,0.74,0.697,0.66,0.194,4,31,35,14.778055555555556
13130,2012-07-06,Fall,1,7,6,0,5,1,Clear,0.74,0.697,0.66,0.194,4,127,131,14.778055555555556
13131,2012-07-06,Fall,1,7,7,0,5,1,Clear,0.78,0.697,0.46,0.1343,20,333,353,14.778055555555556
13132,2012-07-06,Fall,1,7,8,0,5,1,Clear,0.8,0.7121,0.41,0.1642,28,557,585,14.778055555555556
13133,2012-07-06,Fall,1,7,9,0,5,1,Clear,0.82,0.7273,0.36,0.1343,55,249,304,14.778055555555556
13134,2012-07-06,Fall,1,7,10,0,5,1,Clear,0.86,0.7424,0.3,0.0,80,130,210,14.778055555555556
13135,2012-07-06,Fall,1,7,11,0,5,1,Clear,0.84,0.7273,0.32,0.0896,92,141,233,14.778055555555556
13136,2012-07-06,Fall,1,7,12,0,5,1,Clear,0.88,0.7576,0.28,0.1045,111,220,331,14.778055555555556
13137,2012-07-06,Fall,1,7,13,0,5,1,Clear,0.9,0.7879,0.27,0.1045,99,194,293,14.778055555555556
13138,2012-07-06,Fall,1,7,14,0,5,1,Clear,0.9,0.803,0.31,0.1642,91,184,275,14.778055555555556
13139,2012-07-06,Fall,1,7,15,0,5,1,Clear,0.92,0.8182,0.29,0.194,79,206,285,14.778055555555556
13140,2012-07-06,Fall,1,7,16,0,5,1,Clear,0.92,0.8182,0.29,0.1045,69,300,369,14.778055555555556
13141,2012-07-06,Fall,1,7,17,0,5,1,Clear,0.92,0.8182,0.29,0.0,90,486,576,14.778055555555556
13142,2012-07-06,Fall,1,7,18,0,5,1,Clear,0.9,0.803,0.33,0.2537,106,454,560,14.778055555555556
13143,2012-07-06,Fall,1,7,19,0,5,1,Clear,0.88,0.7879,0.35,0.2239,112,306,418,14.778055555555556
13144,2012-07-06,Fall,1,7,20,0,5,1,Clear,0.86,0.7727,0.39,0.1045,91,245,336,14.778055555555556
13145,2012-07-06,Fall,1,7,21,0,5,1,Clear,0.82,0.7727,0.52,0.1343,77,223,300,14.778055555555556
13146,2012-07-06,Fall,1,7,22,0,5,1,Clear,0.8,0.7576,0.55,0.194,78,210,288,14.778055555555556
13147,2012-07-06,Fall,1,7,23,0,5,1,Clear,0.8,0.7879,0.63,0.1045,27,137,164,14.778055555555556
13148,2012-07-07,Fall,1,7,0,0,6,0,Clear,0.78,0.7576,0.66,0.1343,35,115,150,14.76361111111111
13149,2012-07-07,Fall,1,7,1,0,6,0,Clear,0.76,0.7273,0.7,0.1642,16,55,71,14.76361111111111
13150,2012-07-07,Fall,1,7,2,0,6,0,Clear,0.76,0.7424,0.72,0.1642,11,47,58,14.76361111111111
13151,2012-07-07,Fall,1,7,3,0,6,0,Clear,0.74,0.7121,0.74,0.1343,12,19,31,14.76361111111111
13152,2012-07-07,Fall,1,7,4,0,6,0,Clear,0.74,0.7121,0.74,0.1642,3,13,16,14.76361111111111
13153,2012-07-07,Fall,1,7,5,0,6,0,Clear,0.74,0.7121,0.74,0.194,2,12,14,14.76361111111111
13154,2012-07-07,Fall,1,7,6,0,6,0,Clear,0.74,0.7121,0.74,0.1045,4,27,31,14.76361111111111
13155,2012-07-07,Fall,1,7,7,0,6,0,Clear,0.78,0.7576,0.66,0.1045,8,63,71,14.76361111111111
13156,2012-07-07,Fall,1,7,8,0,6,0,Clear,0.82,0.8333,0.63,0.194,32,120,152,14.76361111111111
13157,2012-07-07,Fall,1,7,9,0,6,0,Clear,0.84,0.8333,0.59,0.1642,69,187,256,14.76361111111111
13158,2012-07-07,Fall,1,7,10,0,6,0,Clear,0.92,0.8636,0.37,0.2239,100,225,325,14.76361111111111
13159,2012-07-07,Fall,1,7,11,0,6,0,Clear,0.94,0.8788,0.38,0.194,122,245,367,14.76361111111111
13160,2012-07-07,Fall,1,7,12,0,6,0,Clear,0.96,0.8636,0.31,0.3582,124,218,342,14.76361111111111
13161,2012-07-07,Fall,1,7,13,0,6,0,Mist,0.96,0.8636,0.31,0.2537,116,244,360,14.76361111111111
13162,2012-07-07,Fall,1,7,14,0,6,0,Mist,0.96,0.8636,0.3,0.1343,105,203,308,14.76361111111111
13163,2012-07-07,Fall,1,7,15,0,6,0,Clear,0.96,0.8485,0.26,0.0,113,193,306,14.76361111111111
