season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day,daylight_hours
4,12,0,0,0,1,0.4,0.62,0.2836,442,18,9.945
4,13,0,0,0,1,0.4,0.62,0.3284,447,18,9.945
4,14,0,0,0,1,0.4,0.62,0.2985,428,18,9.945
4,15,0,0,0,1,0.42,0.54,0.2836,407,18,9.945
4,16,0,0,0,2,0.4,0.62,0.3284,372,18,9.945
4,17,0,0,0,2,0.38,0.66,0.2537,280,18,9.945
4,18,0,0,0,1,0.36,0.66,0.2239,276,18,9.945
4,19,0,0,0,1,0.36,0.66,0.1642,210,18,9.945
4,20,0,0,0,1,0.36,0.66,0.1642,129,18,9.945
4,21,0,0,0,1,0.36,0.66,0.2537,110,18,9.945
4,22,0,0,0,2,0.36,0.66,0.2537,74,18,9.945
4,23,0,0,0,1,0.36,0.66,0.2239,59,18,9.945
4,0,0,1,1,1,0.36,0.66,0.2239,27,19,9.91638888888889
4,1,0,1,1,2,0.36,0.66,0.2239,19,19,9.91638888888889
4,2,0,1,1,2,0.36,0.66,0.2537,5,19,9.91638888888889
4,3,0,1,1,2,0.36,0.66,0.2239,2,19,9.91638888888889
4,4,0,1,1,2,0.36,0.66,0.2239,12,19,9.91638888888889
4,5,0,1,1,2,0.36,0.66,0.2239,39,19,9.91638888888889
4,6,0,1,1,2,0.36,0.66,0.2537,131,19,9.91638888888889
4,7,0,1,1,2,0.36,0.66,0.2985,386,19,9.91638888888889
4,8,0,1,1,2,0.36,0.66,0.2985,663,19,9.91638888888889
4,9,0,1,1,2,0.36,0.66,0.2537,278,19,9.91638888888889
4,10,0,1,1,2,0.36,0.66,0.2537,139,19,9.91638888888889
4,11,0,1,1,2,0.38,0.66,0.2537,197,19,9.91638888888889
4,12,0,1,1,2,0.4,0.62,0.2836,242,19,9.91638888888889
4,13,0,1,1,1,0.44,0.54,0.2537,251,19,9.91638888888889
4,14,0,1,1,1,0.44,0.54,0.2537,217,19,9.91638888888889
4,15,0,1,1,1,0.44,0.54,0.194,257,19,9.91638888888889
4,16,0,1,1,1,0.42,0.58,0.2537,380,19,9.91638888888889
4,17,0,1,1,2,0.42,0.58,0.194,619,19,9.91638888888889
4,18,0,1,1,2,0.4,0.58,0.2537,580,19,9.91638888888889
4,19,0,1,1,2,0.4,0.58,0.2836,406,19,9.91638888888889
4,20,0,1,1,2,0.38,0.62,0.2537,259,19,9.91638888888889
4,21,0,1,1,2,0.38,0.54,0.2239,203,19,9.91638888888889
4,22,0,1,1,1,0.34,0.66,0.1045,113,19,9.91638888888889
4,23,0,1,1,1,0.34,0.66,0.1045,74,19,9.91638888888889
4,0,0,2,1,1,0.32,0.7,0.1343,29,20,9.888333333333334
4,1,0,2,1,1,0.34,0.66,0.1045,13,20,9.888333333333334
4,2,0,2,1,2,0.32,0.76,0.0896,5,20,9.888333333333334
4,3,0,2,1,2,0.34,0.71,0.1045,2,20,9.888333333333334
4,4,0,2,1,2,0.34,0.66,0.194,6,20,9.888333333333334
4,5,0,2,1,2,0.34,0.66,0.1343,34,20,9.888333333333334
4,6,0,2,1,2,0.34,0.71,0.1642,148,20,9.888333333333334
4,7,0,2,1,1,0.32,0.76,0.0896,418,20,9.888333333333334
4,8,0,2,1,1,0.34,0.71,0.1343,665,20,9.888333333333334
4,9,0,2,1,2,0.36,0.71,0.0,326,20,9.888333333333334
4,10,0,2,1,2,0.4,0.66,0.0896,176,20,9.888333333333334
4,11,0,2,1,2,0.42,0.67,0.0896,205,20,9.888333333333334
4,12,0,2,1,2,0.42,0.67,0.0,313,20,9.888333333333334
4,13,0,2,1,2,0.44,0.58,0.0,267,20,9.888333333333334
4,14,0,2,1,2,0.44,0.58,0.1045,224,20,9.888333333333334
4,15,0,2,1,2,0.46,0.55,0.1045,287,20,9.888333333333334
4,16,0,2,1,2,0.42,0.62,0.0896,395,20,9.888333333333334
4,17,0,2,1,2,0.4,0.71,0.1642,590,20,9.888333333333334
4,18,0,2,1,2,0.4,0.66,0.0896,550,20,9.888333333333334
4,19,0,2,1,2,0.4,0.71,0.0,384,20,9.888333333333334
4,20,0,2,1,2,0.38,0.76,0.0,235,20,9.888333333333334
4,21,0,2,1,1,0.36,0.71,0.0,157,20,9.888333333333334
4,22,0,2,1,1,0.36,0.71,0.0,122,20,9.888333333333334
4,23,0,2,1,1,0.32,0.81,0.1045,83,20,9.888333333333334
4,0,0,3,1,1,0.34,0.81,0.0,26,21,9.860833333333334
4,1,0,3,1,1,0.32,0.81,0.1045,14,21,9.860833333333334
4,2,0,3,1,1,0.28,0.87,0.1045,8,21,9.860833333333334
4,3,0,3,1,1,0.28,0.87,0.1045,2,21,9.860833333333334
4,4,0,3,1,1,0.28,0.87,0.1045,10,21,9.860833333333334
4,5,0,3,1,1,0.28,0.87,0.1045,29,21,9.860833333333334
4,6,0,3,1,1,0.28,0.87,0.0896,101,21,9.860833333333334
4,7,0,3,1,1,0.26,0.87,0.0896,273,21,9.860833333333334
4,8,0,3,1,2,0.28,0.81,0.0896,551,21,9.860833333333334
4,9,0,3,1,1,0.32,0.76,0.0896,365,21,9.860833333333334
4,10,0,3,1,1,0.36,0.62,0.0,172,21,9.860833333333334
4,11,0,3,1,1,0.4,0.5,0.194,241,21,9.860833333333334
4,12,0,3,1,1,0.44,0.41,0.194,344,21,9.860833333333334
4,13,0,3,1,1,0.44,0.35,0.2239,365,21,9.860833333333334
4,14,0,3,1,1,0.46,0.33,0.194,413,21,9.860833333333334
4,15,0,3,1,1,0.46,0.36,0.0896,449,21,9.860833333333334
4,16,0,3,1,1,0.44,0.33,0.1343,469,21,9.860833333333334
4,17,0,3,1,1,0.4,0.4,0.1642,374,21,9.860833333333334
4,18,0,3,1,1,0.42,0.38,0.1045,311,21,9.860833333333334
4,19,0,3,1,1,0.38,0.43,0.194,243,21,9.860833333333334
4,20,0,3,1,1,0.34,0.61,0.1045,136,21,9.860833333333334
4,21,0,3,1,1,0.36,0.5,0.0,105,21,9.860833333333334
4,22,0,3,1,1,0.34,0.49,0.0,88,21,9.860833333333334
4,23,0,3,1,1,0.32,0.61,0.0,57,21,9.860833333333334
4,0,1,4,0,1,0.32,0.66,0.0896,46,22,9.834166666666667
4,1,1,4,0,1,0.28,0.65,0.0896,42,22,9.834166666666667
4,2,1,4,0,1,0.24,0.75,0.0896,18,22,9.834166666666667
4,3,1,4,0,1,0.24,0.75,0.1045,6,22,9.834166666666667
4,4,1,4,0,1,0.22,0.8,0.1343,3,22,9.834166666666667
4,5,1,4,0,1,0.24,0.75,0.1045,8,22,9.834166666666667
4,6,1,4,0,1,0.26,0.7,0.1045,17,22,9.834166666666667
4,7,1,4,0,1,0.22,0.75,0.1343,56,22,9.834166666666667
4,8,1,4,0,1,0.24,0.75,0.1343,97,22,9.834166666666667
4,9,1,4,0,1,0.3,0.65,0.0,119,22,9.834166666666667
4,10,1,4,0,1,0.36,0.57,0.1045,219,22,9.834166666666667
4,11,1,4,0,1,0.42,0.41,0.0896,232,22,9.834166666666667
4,12,1,4,0,1,0.44,0.35,0.0,262,22,9.834166666666667
4,13,1,4,0,1,0.46,0.31,0.0,269,22,9.834166666666667
4,14,1,4,0,1,0.48,0.29,0.0,220,22,9.834166666666667
4,15,1,4,0,1,0.48,0.29,0.0,228,22,9.834166666666667
4,16,1,4,0,1,0.46,0.33,0.0,182,22,9.834166666666667
4,17,1,4,0,1,0.44,0.35,0.0,109,22,9.834166666666667
4,18,1,4,0,1,0.4,0.43,0.0,70,22,9.834166666666667
4,19,1,4,0,1,0.36,0.76,0.0,44,22,9.834166666666667
4,20,1,4,0,1,0.34,0.71,0.0,52,22,9.834166666666667
4,21,1,4,0,1,0.34,0.61,0.0896,46,22,9.834166666666667
4,22,1,4,0,1,0.32,0.61,0.0,44,22,9.834166666666667
4,23,1,4,0,1,0.3,0.7,0.0,36,22,9.834166666666667
4,0,0,5,1,1,0.28,0.65,0.0,32,23,9.808333333333334
4,1,0,5,1,1,0.28,0.81,0.0896,13,23,9.808333333333334
4,2,0,5,1,1,0.26,0.75,0.0896,5,23,9.808333333333334
4,3,0,5,1,1,0.26,0.7,0.0,1,23,9.808333333333334
4,4,0,5,1,1,0.24,0.75,0.1045,4,23,9.808333333333334
4,5,0,5,1,1,0.24,0.81,0.0,10,23,9.808333333333334
4,6,0,5,1,1,0.24,0.81,0.0,20,23,9.808333333333334
4,7,0,5,1,1,0.24,0.81,0.0,77,23,9.808333333333334
4,8,0,5,1,1,0.24,0.87,0.0896,94,23,9.808333333333334
4,9,0,5,1,1,0.28,0.75,0.1045,112,23,9.808333333333334
4,10,0,5,1,1,0.34,0.61,0.1642,201,23,9.808333333333334
4,11,0,5,1,1,0.4,0.5,0.194,251,23,9.808333333333334
4,12,0,5,1,1,0.44,0.38,0.2537,379,23,9.808333333333334
4,13,0,5,1,1,0.46,0.38,0.2836,424,23,9.808333333333334
4,14,0,5,1,1,0.5,0.36,0.2537,435,23,9.808333333333334
4,15,0,5,1,1,0.48,0.41,0.2537,447,23,9.808333333333334
4,16,0,5,1,2,0.48,0.41,0.1045,357,23,9.808333333333334
4,17,0,5,1,2,0.48,0.39,0.0896,300,23,9.808333333333334
4,18,0,5,1,2,0.46,0.44,0.0,208,23,9.808333333333334
4,19,0,5,1,2,0.46,0.47,0.1642,154,23,9.808333333333334
4,20,0,5,1,1,0.46,0.41,0.0896,142,23,9.808333333333334
4,21,0,5,1,1,0.46,0.47,0.2537,98,23,9.808333333333334
4,22,0,5,1,1,0.44,0.33,0.5224,79,23,9.808333333333334
4,23,0,5,1,1,0.42,0.38,0.4478,67,23,9.808333333333334
4,0,0,6,0,1,0.4,0.37,0.4179,42,24,9.783055555555556
4,1,0,6,0,1,0.34,0.42,0.4925,20,24,9.783055555555556
4,2,0,6,0,1,0.32,0.39,0.6119,32,24,9.783055555555556
4,3,0,6,0,1,0.28,0.41,0.3582,11,24,9.783055555555556
4,4,0,6,0,1,0.26,0.41,0.4478,3,24,9.783055555555556
4,5,0,6,0,1,0.26,0.41,0.3284,3,24,9.783055555555556
4,6,0,6,0,1,0.24,0.44,0.2836,10,24,9.783055555555556
4,7,0,6,0,2,0.26,0.41,0.3284,25,24,9.783055555555556
4,8,0,6,0,2,0.26,0.44,0.4627,62,24,9.783055555555556
4,9,0,6,0,2,0.26,0.41,0.4478,122,24,9.783055555555556
4,10,0,6,0,2,0.26,0.44,0.2985,142,24,9.783055555555556
4,11,0,6,0,2,0.28,0.41,0.2985,186,24,9.783055555555556
4,12,0,6,0,2,0.3,0.36,0.6119,199,24,9.783055555555556
4,13,0,6,0,1,0.32,0.36,0.3284,225,24,9.783055555555556
4,14,0,6,0,1,0.32,0.33,0.4627,207,24,9.783055555555556
4,15,0,6,0,1,0.3,0.36,0.4627,198,24,9.783055555555556
4,16,0,6,0,1,0.28,0.38,0.4478,170,24,9.783055555555556
4,17,0,6,0,1,0.26,0.41,0.3881,126,24,9.783055555555556
4,18,0,6,0,1,0.26,0.38,0.3881,145,24,9.783055555555556
4,19,0,6,0,1,0.26,0.41,0.2537,83,24,9.783055555555556
4,20,0,6,0,1,0.24,0.44,0.2836,58,24,9.783055555555556
4,21,0,6,0,1,0.24,0.44,0.194,75,24,9.783055555555556
4,22,0,6,0,1,0.24,0.44,0.2537,76,24,9.783055555555556
4,23,0,6,0,1,0.24,0.44,0.194,57,24,9.783055555555556
4,0,0,0,0,1,0.22,0.47,0.2537,34,25,9.758333333333333
4,1,0,0,0,1,0.22,0.44,0.194,36,25,9.758333333333333
4,2,0,0,0,1,0.22,0.44,0.3582,28,25,9.758333333333333
4,3,0,0,0,1,0.22,0.44,0.0,8,25,9.758333333333333
4,4,0,0,0,1,0.22,0.44,0.0,2,25,9.758333333333333
4,5,0,0,0,2,0.22,0.47,0.1642,3,25,9.758333333333333
4,6,0,0,0,2,0.22,0.47,0.1045,11,25,9.758333333333333
4,7,0,0,0,2,0.22,0.51,0.1045,21,25,9.758333333333333
4,8,0,0,0,2,0.22,0.51,0.194,34,25,9.758333333333333
4,9,0,0,0,2,0.24,0.48,0.2239,96,25,9.758333333333333
4,10,0,0,0,1,0.24,0.48,0.2537,139,25,9.758333333333333
4,11,0,0,0,2,0.26,0.41,0.2239,204,25,9.758333333333333
4,12,0,0,0,2,0.26,0.41,0.2239,202,25,9.758333333333333
4,13,0,0,0,2,0.26,0.41,0.1642,195,25,9.758333333333333
4,14,0,0,0,2,0.3,0.42,0.2537,203,25,9.758333333333333
4,15,0,0,0,1,0.3,0.42,0.2537,245,25,9.758333333333333
4,16,0,0,0,1,0.3,0.39,0.2239,228,25,9.758333333333333
4,17,0,0,0,1,0.28,0.41,0.1642,181,25,9.758333333333333
4,18,0,0,0,1,0.26,0.44,0.1642,141,25,9.758333333333333
4,19,0,0,0,1,0.26,0.41,0.0,127,25,9.758333333333333
4,20,0,0,0,1,0.24,0.6,0.0,119,25,9.758333333333333
4,21,0,0,0,1,0.26,0.48,0.0,64,25,9.758333333333333
4,22,0,0,0,1,0.24,0.6,0.0,62,25,9.758333333333333
4,23,0,0,0,1,0.22,0.69,0.0896,41,25,9.758333333333333
4,0,0,1,1,1,0.22,0.69,0.0,23,26,9.734444444444444
4,1,0,1,1,1,0.2,0.69,0.0,10,26,9.734444444444444
4,2,0,1,1,1,0.2,0.69,0.0,5,26,9.734444444444444
4,3,0,1,1,1,0.2,0.69,0.0,5,26,9.734444444444444
4,4,0,1,1,1,0.22,0.69,0.0,10,26,9.734444444444444
4,5,0,1,1,1,0.22,0.69,0.1642,41,26,9.734444444444444
4,6,0,1,1,1,0.22,0.69,0.0,124,26,9.734444444444444
4,7,0,1,1,1,0.24,0.65,0.0,365,26,9.734444444444444
4,8,0,1,1,1,0.24,0.65,0.0,638,26,9.734444444444444
4,9,0,1,1,1,0.28,0.56,0.0896,286,26,9.734444444444444
4,10,0,1,1,1,0.32,0.49,0.0,147,26,9.734444444444444
4,11,0,1,1,1,0.4,0.37,0.2985,130,26,9.734444444444444
4,12,0,1,1,1,0.42,0.35,0.1045,210,26,9.734444444444444
4,13,0,1,1,1,0.42,0.35,0.1045,217,26,9.734444444444444
4,14,0,1,1,1,0.42,0.35,0.0,228,26,9.734444444444444
4,15,0,1,1,1,0.42,0.35,0.0896,230,26,9.734444444444444
4,16,0,1,1,1,0.44,0.3,0.0,346,26,9.734444444444444
4,17,0,1,1,1,0.42,0.32,0.0,553,26,9.734444444444444
4,18,0,1,1,1,0.36,0.5,0.1642,521,26,9.734444444444444
4,19,0,1,1,1,0.34,0.53,0.0,371,26,9.734444444444444
4,20,0,1,1,1,0.34,0.49,0.0,277,26,9.734444444444444
4,21,0,1,1,1,0.34,0.49,0.0,181,26,9.734444444444444
4,22,0,1,1,1,0.32,0.61,0.0,104,26,9.734444444444444
4,23,0,1,1,2,0.32,0.66,0.1045,65,26,9.734444444444444
4,0,0,2,1,2,0.32,0.66,0.0896,26,27,9.711388888888889
4,1,0,2,1,2,0.32,0.7,0.1343,6,27,9.711388888888889
4,2,0,2,1,2,0.32,0.7,0.1642,5,27,9.711388888888889
4,3,0,2,1,3,0.32,0.7,0.1343,4,27,9.711388888888889
4,4,0,2,1,3,0.3,0.81,0.194,5,27,9.711388888888889
4,5,0,2,1,2,0.3,0.81,0.2239,31,27,9.711388888888889
4,6,0,2,1,2,0.3,0.81,0.1642,100,27,9.711388888888889
4,7,0,2,1,3,0.3,0.81,0.1343,293,27,9.711388888888889
4,8,0,2,1,3,0.32,0.81,0.1642,500,27,9.711388888888889
4,9,0,2,1,2,0.32,0.81,0.1343,268,27,9.711388888888889
4,10,0,2,1,3,0.32,0.81,0.194,57,27,9.711388888888889
4,11,0,2,1,3,0.3,0.87,0.2985,65,27,9.711388888888889
4,12,0,2,1,3,0.28,0.87,0.3881,76,27,9.711388888888889
4,13,0,2,1,3,0.28,0.87,0.2537,77,27,9.711388888888889
4,14,0,2,1,3,0.28,0.87,0.3582,94,27,9.711388888888889
4,15,0,2,1,2,0.3,0.75,0.2985,155,27,9.711388888888889
4,16,0,2,1,2,0.3,0.75,0.2985,257,27,9.711388888888889
4,17,0,2,1,2,0.3,0.75,0.3881,527,27,9.711388888888889
4,18,0,2,1,1,0.26,0.81,0.3582,482,27,9.711388888888889
4,19,0,2,1,1,0.26,0.73,0.2985,350,27,9.711388888888889
4,20,0,2,1,1,0.26,0.75,0.3284,232,27,9.711388888888889
4,21,0,2,1,1,0.24,0.81,0.2836,185,27,9.711388888888889
4,22,0,2,1,1,0.24,0.81,0.1642,97,27,9.711388888888889
4,23,0,2,1,2,0.26,0.81,0.2537,67,27,9.711388888888889
4,0,0,3,1,2,0.26,0.75,0.2537,23,28,9.689166666666667
4,1,0,3,1,2,0.26,0.75,0.2239,12,28,9.689166666666667
4,2,0,3,1,2,0.26,0.75,0.2239,1,28,9.689166666666667
4,3,0,3,1,2,0.26,0.7,0.2239,3,28,9.689166666666667
4,4,0,3,1,2,0.26,0.7,0.194,4,28,9.689166666666667
4,5,0,3,1,2,0.26,0.7,0.1343,39,28,9.689166666666667
4,6,0,3,1,2,0.26,0.65,0.2239,136,28,9.689166666666667
4,7,0,3,1,2,0.26,0.56,0.194,409,28,9.689166666666667
4,8,0,3,1,1,0.24,0.6,0.2836,692,28,9.689166666666667
4,9,0,3,1,1,0.28,0.52,0.194,322,28,9.689166666666667
4,10,0,3,1,1,0.3,0.49,0.1045,161,28,9.689166666666667
4,11,0,3,1,1,0.32,0.45,0.1642,146,28,9.689166666666667
4,12,0,3,1,1,0.34,0.42,0.3881,208,28,9.689166666666667
4,13,0,3,1,1,0.34,0.42,0.194,214,28,9.689166666666667
4,14,0,3,1,1,0.36,0.4,0.2985,176,28,9.689166666666667
4,15,0,3,1,1,0.36,0.32,0.3284,179,28,9.689166666666667
4,16,0,3,1,1,0.36,0.29,0.2537,325,28,9.689166666666667
4,17,0,3,1,1,0.34,0.31,0.1343,563,28,9.689166666666667
4,18,0,3,1,1,0.32,0.33,0.2836,542,28,9.689166666666667
4,19,0,3,1,1,0.32,0.36,0.1642,387,28,9.689166666666667
4,20,0,3,1,1,0.32,0.36,0.1343,263,28,9.689166666666667
4,21,0,3,1,1,0.3,0.39,0.1642,223,28,9.689166666666667
4,22,0,3,1,1,0.28,0.45,0.1642,154,28,9.689166666666667
4,23,0,3,1,1,0.26,0.48,0.1343,78,28,9.689166666666667
4,0,0,4,1,1,0.24,0.56,0.0896,29,29,9.667777777777777
4,1,0,4,1,1,0.22,0.64,0.0896,16,29,9.667777777777777
4,2,0,4,1,1,0.22,0.64,0.0,7,29,9.667777777777777
4,4,0,4,1,1,0.2,0.75,0.0896,7,29,9.667777777777777
4,5,0,4,1,1,0.2,0.69,0.0,42,29,9.667777777777777
4,6,0,4,1,1,0.22,0.69,0.0,121,29,9.667777777777777
4,7,0,4,1,1,0.2,0.64,0.0,362,29,9.667777777777777
4,8,0,4,1,1,0.2,0.69,0.1045,679,29,9.667777777777777
4,9,0,4,1,1,0.24,0.6,0.0,299,29,9.667777777777777
4,10,0,4,1,1,0.28,0.65,0.0896,178,29,9.667777777777777
4,11,0,4,1,1,0.36,0.37,0.2239,163,29,9.667777777777777
4,12,0,4,1,1,0.36,0.4,0.1642,236,29,9.667777777777777
4,13,0,4,1,1,0.38,0.32,0.1343,224,29,9.667777777777777
4,14,0,4,1,1,0.36,0.43,0.2239,187,29,9.667777777777777
4,15,0,4,1,1,0.36,0.43,0.2836,220,29,9.667777777777777
4,16,0,4,1,1,0.36,0.4,0.2239,370,29,9.667777777777777
4,17,0,4,1,1,0.34,0.39,0.194,561,29,9.667777777777777
4,18,0,4,1,1,0.32,0.49,0.1642,537,29,9.667777777777777
4,19,0,4,1,1,0.3,0.52,0.194,344,29,9.667777777777777
4,20,0,4,1,1,0.3,0.52,0.1642,252,29,9.667777777777777
4,21,0,4,1,1,0.26,0.65,0.1343,208,29,9.667777777777777
4,22,0,4,1,1,0.26,0.7,0.0896,151,29,9.667777777777777
4,23,0,4,1,1,0.28,0.61,0.0,130,29,9.667777777777777
4,0,0,5,1,1,0.26,0.7,0.1642,52,30,9.646944444444445
4,1,0,5,1,1,0.24,0.7,0.0896,19,30,9.646944444444445
4,2,0,5,1,1,0.24,0.75,0.0,12,30,9.646944444444445
4,3,0,5,1,1,0.24,0.75,0.0,4,30,9.646944444444445
4,4,0,5,1,1,0.22,0.75,0.0,3,30,9.646944444444445
4,5,0,5,1,1,0.2,0.8,0.0,40,30,9.646944444444445
4,6,0,5,1,1,0.2,0.86,0.0,106,30,9.646944444444445
4,7,0,5,1,1,0.22,0.8,0.0,352,30,9.646944444444445
4,8,0,5,1,2,0.22,0.8,0.0896,729,30,9.646944444444445
4,9,0,5,1,1,0.24,0.75,0.0896,330,30,9.646944444444445
4,10,0,5,1,2,0.3,0.65,0.0,169,30,9.646944444444445
4,11,0,5,1,2,0.34,0.53,0.0896,201,30,9.646944444444445
4,12,0,5,1,2,0.38,0.46,0.0,268,30,9.646944444444445
4,13,0,5,1,2,0.4,0.4,0.1642,262,30,9.646944444444445
4,14,0,5,1,2,0.4,0.4,0.1045,251,30,9.646944444444445
4,15,0,5,1,2,0.42,0.38,0.1045,296,30,9.646944444444445
4,16,0,5,1,1,0.4,0.43,0.1343,405,30,9.646944444444445
4,17,0,5,1,1,0.36,0.5,0.194,582,30,9.646944444444445
4,18,0,5,1,2,0.34,0.61,0.0,509,30,9.646944444444445
4,19,0,5,1,1,0.32,0.66,0.0,377,30,9.646944444444445
4,20,0,5,1,1,0.32,0.66,0.0,245,30,9.646944444444445
4,21,0,5,1,1,0.3,0.75,0.0896,183,30,9.646944444444445
4,22,0,5,1,1,0.3,0.75,0.0,163,30,9.646944444444445
4,23,0,5,1,2,0.3,0.75,0.0896,110,30,9.646944444444445
4,0,0,6,0,1,0.26,0.81,0.0,108,1,9.627222222222223
4,1,0,6,0,1,0.26,0.81,0.0,69,1,9.627222222222223
4,2,0,6,0,2,0.26,0.81,0.0,50,1,9.627222222222223
4,3,0,6,0,2,0.26,0.81,0.1343,15,1,9.627222222222223
4,4,0,6,0,1,0.26,0.81,0.0896,5,1,9.627222222222223
4,5,0,6,0,1,0.24,0.87,0.0896,13,1,9.627222222222223
4,6,0,6,0,1,0.24,0.87,0.1343,27,1,9.627222222222223
4,7,0,6,0,2,0.24,0.87,0.1343,63,1,9.627222222222223
4,8,0,6,0,2,0.24,0.87,0.1343,144,1,9.627222222222223
4,9,0,6,0,2,0.26,0.93,0.2537,193,1,9.627222222222223
4,10,0,6,0,2,0.28,0.89,0.1642,256,1,9.627222222222223
4,11,0,6,0,2,0.32,0.76,0.1045,392,1,9.627222222222223
4,12,0,6,0,2,0.32,0.81,0.0896,446,1,9.627222222222223
4,13,0,6,0,2,0.34,0.76,0.0,509,1,9.627222222222223
4,14,0,6,0,2,0.36,0.71,0.0,479,1,9.627222222222223
4,15,0,6,0,2,0.4,0.62,0.0,484,1,9.627222222222223
4,16,0,6,0,2,0.38,0.66,0.0,443,1,9.627222222222223
4,17,0,6,0,2,0.34,0.76,0.1045,320,1,9.627222222222223
4,18,0,6,0,2,0.34,0.76,0.0,297,1,9.627222222222223
4,19,0,6,0,2,0.32,0.81,0.0,249,1,9.627222222222223
4,20,0,6,0,1,0.32,0.81,0.0,198,1,9.627222222222223
4,21,0,6,0,2,0.3,0.87,0.0,158,1,9.627222222222223
4,22,0,6,0,2,0.3,0.87,0.0,147,1,9.627222222222223
4,23,0,6,0,2,0.32,0.81,0.0,126,1,9.627222222222223
4,0,0,0,0,2,0.3,0.87,0.0896,117,2,9.608333333333333
4,1,0,0,0,2,0.3,0.87,0.0896,94,2,9.608333333333333
4,2,0,0,0,2,0.3,0.87,0.0,74,2,9.608333333333333
4,3,0,0,0,2,0.26,0.93,0.0,25,2,9.608333333333333
4,4,0,0,0,2,0.26,0.93,0.0,7,2,9.608333333333333
4,5,0,0,0,2,0.26,0.93,0.0,8,2,9.608333333333333
4,6,0,0,0,2,0.24,0.93,0.1343,16,2,9.608333333333333
4,7,0,0,0,2,0.24,0.93,0.1343,31,2,9.608333333333333
4,8,0,0,0,2,0.26,0.93,0.0896,93,2,9.608333333333333
4,9,0,0,0,2,0.28,0.93,0.1642,172,2,9.608333333333333
4,10,0,0,0,2,0.3,0.87,0.0,293,2,9.608333333333333
4,11,0,0,0,2,0.32,0.81,0.1642,355,2,9.608333333333333
4,12,0,0,0,2,0.34,0.81,0.1642,520,2,9.608333333333333
4,13,0,0,0,1,0.4,0.71,0.2239,431,2,9.608333333333333
4,14,0,0,0,1,0.44,0.62,0.2537,473,2,9.608333333333333
4,15,0,0,0,1,0.44,0.67,0.1343,417,2,9.608333333333333
4,16,0,0,0,2,0.44,0.67,0.1045,443,2,9.608333333333333
4,17,0,0,0,3,0.4,0.76,0.194,303,2,9.608333333333333
4,18,0,0,0,2,0.44,0.72,0.1045,203,2,9.608333333333333
4,19,0,0,0,2,0.4,0.82,0.194,174,2,9.608333333333333
4,20,0,0,0,2,0.42,0.82,0.194,154,2,9.608333333333333
4,21,0,0,0,2,0.44,0.77,0.2239,99,2,9.608333333333333
4,22,0,0,0,2,0.44,0.77,0.194,96,2,9.608333333333333
4,23,0,0,0,2,0.42,0.82,0.1343,51,2,9.608333333333333
4,0,0,1,1,2,0.42,0.82,0.1642,21,3,9.590277777777779
4,1,0,1,1,1,0.4,0.82,0.1343,13,3,9.590277777777779
4,2,0,1,1,1,0.42,0.77,0.1642,10,3,9.590277777777779
4,3,0,1,1,1,0.38,0.87,0.0,8,3,9.590277777777779
4,4,0,1,1,1,0.36,0.93,0.0,5,3,9.590277777777779
4,5,0,1,1,1,0.34,0.93,0.0896,38,3,9.590277777777779
4,6,0,1,1,1,0.36,0.93,0.0,138,3,9.590277777777779
4,7,0,1,1,2,0.34,0.93,0.0,396,3,9.590277777777779
4,8,0,1,1,1,0.36,0.93,0.0,731,3,9.590277777777779
4,9,0,1,1,1,0.4,0.87,0.0896,308,3,9.590277777777779
4,10,0,1,1,1,0.44,0.77,0.1343,136,3,9.590277777777779
4,11,0,1,1,1,0.48,0.77,0.1343,233,3,9.590277777777779
4,12,0,1,1,1,0.52,0.68,0.1642,268,3,9.590277777777779
4,13,0,1,1,1,0.58,0.56,0.0896,321,3,9.590277777777779
4,14,0,1,1,1,0.6,0.53,0.0,260,3,9.590277777777779
4,15,0,1,1,1,0.6,0.56,0.0,268,3,9.590277777777779
4,16,0,1,1,1,0.6,0.53,0.1343,442,3,9.590277777777779
4,17,0,1,1,1,0.52,0.63,0.1045,708,3,9.590277777777779
4,18,0,1,1,1,0.5,0.68,0.0896,692,3,9.590277777777779
4,19,0,1,1,1,0.5,0.68,0.0896,471,3,9.590277777777779
4,20,0,1,1,2,0.46,0.77,0.0,300,3,9.590277777777779
4,21,0,1,1,1,0.44,0.82,0.194,221,3,9.590277777777779
4,22,0,1,1,1,0.42,0.82,0.1045,144,3,9.590277777777779
4,23,0,1,1,1,0.42,0.82,0.1045,102,3,9.590277777777779
4,0,0,2,1,1,0.42,0.88,0.1045,55,4,9.573055555555555
4,1,0,2,1,1,0.42,0.82,0.1045,25,4,9.573055555555555
4,2,0,2,1,1,0.42,0.88,0.0896,8,4,9.573055555555555
4,3,0,2,1,2,0.4,0.87,0.1343,4,4,9.573055555555555
4,4,0,2,1,2,0.4,0.87,0.1343,7,4,9.573055555555555
4,5,0,2,1,2,0.44,0.88,0.0,46,4,9.573055555555555
4,6,0,2,1,2,0.36,0.93,0.0,153,4,9.573055555555555
4,7,0,2,1,1,0.42,0.88,0.1343,502,4,9.573055555555555
4,8,0,2,1,2,0.44,0.88,0.1642,721,4,9.573055555555555
4,9,0,2,1,1,0.46,0.82,0.1045,336,4,9.573055555555555
